<<<<<<< HEAD
Company,laptop_type,screen_size_inch,display_resolution_width,display_resolution_height,panel_type,is_touchscreen,resolution_class,cpu_brand,cpu_family,cpu_generation,clock_speed_ghz,cpu_tier,gpu_brand,ram_gb,ssd_gb,hdd_gb,flash_gb,hybrid_gb,total_storage_gb,weight_kg,weight_class,price_band,Price,is_price_outlier,Performance_Score
ASUS,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,Intel,8,256,0,0,0,256,1.25,Light,Mid-Range,58554.72,No,0.5650000000000001
HP,Ultrabook,12.5,3840,2160,IPS,1,UHD,Intel,Core M,,1.0,3,Intel,8,512,0,0,0,512,0.97,Light,Premium,107305.92,No,0.38999999999999996
ASUS,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,Celeron,,1.0,1,Intel,4,0,1024,0,0,1024,2.0,Medium,Budget,18328.32,No,0.11333333333333333
MSI,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,2.9,Heavy,Premium,108105.12,No,0.7183333333333334
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,0,1024,0,0,1024,2.1,Medium,Budget,23816.16,No,0.41333333333333333
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,512,0,0,0,512,2.56,Heavy,Mid-Range,66560.5728,No,0.7433333333333334
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,0,0,0,1024,1024,2.62,Heavy,Mid-Range,47898.72,No,0.64
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,4,Intel,4,128,0,0,0,128,1.9,Medium,Budget,26533.44,No,0.5258333333333333
MSI,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,2.8,Heavy,Premium,100699.2,No,0.7183333333333334
HP,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,4,256,0,0,0,256,1.48,Medium,Mid-Range,57648.96,No,0.5383333333333333
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,AMD,6,256,0,0,0,256,1.91,Medium,Budget,32980.32,No,0.4516666666666667
LENOVO,2 in 1 Convertible,14.0,1920,1080,IPS,1,Full HD,Intel,i3,7.0,2.0,3,Intel,4,256,0,0,0,256,1.74,Medium,Budget,33513.119999999995,No,0.43833333333333335
ASUS,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i5,8.0,1.0,4,Intel,8,256,0,0,0,256,1.1,Light,Mid-Range,70063.2,No,0.4650000000000001
DELL,2 in 1 Convertible,15.6,1920,1080,Standard,1,Full HD,Intel,i7,8.0,1.0,5,Intel,8,256,0,0,0,256,1.56,Medium,Mid-Range,55890.72,No,0.5650000000000001
TOSHIBA,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,0,500,0,0,500,2.1,Medium,Budget,23816.16,No,0.41333333333333333
ASUS,Notebook,15.6,1366,768,Standard,0,HD,AMD,A9-Series,,3.0,2,AMD,4,0,1024,0,0,1024,2.03,Medium,Budget,21471.84,No,0.41333333333333333
ACER,Notebook,17.3,1920,1080,IPS,0,Full HD,Intel,i5,8.0,1.0,4,NVIDIA,4,256,0,0,0,256,3.0,Heavy,Mid-Range,42890.4,No,0.43833333333333335
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,AMD,8,256,0,0,0,256,2.13,Medium,Budget,38787.84,No,0.4650000000000001
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,0,0,0,256,2.5,Heavy,Mid-Range,57489.12,No,0.7183333333333334
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,Celeron,,1.0,1,Intel,4,0,1024,0,0,1024,2.1,Medium,Budget,18541.44,No,0.11333333333333333
MSI,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,2.4,Heavy,Premium,95850.72,No,0.7183333333333334
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,Pentium,,1.0,1,Intel,4,0,1024,0,0,1024,2.1,Medium,Budget,19367.8128,No,0.11333333333333333
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,128,1024,0,0,1152,2.56,Heavy,Mid-Range,56502.9072,No,0.6525
ACER,Notebook,17.3,1920,1080,IPS,0,Full HD,Intel,i5,8.0,1.0,4,NVIDIA,8,256,0,0,0,256,3.0,Heavy,Mid-Range,45501.12,No,0.4650000000000001
HP,Notebook,13.3,1920,1080,IPS,0,Full HD,Intel,i5,8.0,1.0,4,Intel,4,0,500,0,0,500,1.49,Medium,Mid-Range,40173.12,No,0.41333333333333333
HUAWEI,Ultrabook,13.0,2160,1440,IPS,0,Quad HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.05,Light,Mid-Range,71874.72,No,0.5650000000000001
HP,Notebook,17.3,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,AMD,6,0,2048,0,0,2048,2.71,Heavy,Budget,37242.72,No,0.5266666666666666
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,AMD,A6-Series,,2.0,1,AMD,4,0,500,0,0,500,2.2,Heavy,Budget,16463.52,No,0.21333333333333332
TOSHIBA,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,7.0,2.0,3,Intel,4,0,500,0,0,500,2.0,Medium,Budget,26053.92,No,0.41333333333333333
HP,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,NVIDIA,8,256,0,0,0,256,2.5,Heavy,Mid-Range,49177.44,No,0.4650000000000001
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,7.0,2.0,3,Intel,8,0,1024,0,0,1024,2.3,Heavy,Budget,24455.52,No,0.44000000000000006
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,128,0,0,0,128,2.1,Medium,Budget,23922.72,No,0.42583333333333334
MSI,Gaming,18.4,1920,1080,Standard,0,Full HD,Intel,i7,6.0,2.0,5,NVIDIA,32,512,1024,0,0,1536,4.4,Heavy,Premium,149130.72,Yes,0.8500000000000001
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,AMD,8,128,1024,0,0,1152,1.9,Medium,Mid-Range,43316.64,No,0.5525
HP,2 in 1 Convertible,13.3,3840,2160,IPS,1,UHD,Intel,i5,8.0,1.0,4,Intel,8,256,0,0,0,256,1.29,Light,Mid-Range,79866.72,No,0.4650000000000001
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,AMD,16,256,2048,0,0,2304,2.02,Medium,Mid-Range,55890.72,No,0.6183333333333334
DELL,Ultrabook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,Intel,8,256,0,0,0,256,1.23,Light,Mid-Range,74538.72,No,0.4650000000000001
LENOVO,2 in 1 Convertible,13.9,3840,2160,IPS,1,UHD,Intel,i7,8.0,1.0,5,Intel,16,512,0,0,0,512,1.4,Medium,Premium,98514.72,No,0.6433333333333334
TOSHIBA,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,4,Intel,8,128,0,0,0,128,2.0,Medium,Mid-Range,42251.04,No,0.5525
XIAOMI,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i5,8.0,1.0,4,NVIDIA,8,256,0,0,0,256,1.95,Medium,Mid-Range,63882.72,No,0.4650000000000001
DELL,Notebook,17.3,1920,1080,Standard,1,Full HD,Intel,i7,8.0,1.0,5,NVIDIA,16,512,0,0,0,512,2.77,Heavy,Premium,82530.72,No,0.6433333333333334
DELL,Notebook,15.6,3840,2160,Standard,1,UHD,Intel,i7,7.0,2.0,5,NVIDIA,16,512,0,0,0,512,2.06,Medium,Premium,127712.16,No,0.7433333333333334
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,256,0,0,0,256,2.4,Heavy,Mid-Range,41505.12,No,0.5650000000000001
ACER,Ultrabook,13.3,1920,1080,IPS,0,Full HD,Intel,i5,,1.0,4,Intel,8,256,0,0,0,256,1.12,Light,Mid-Range,52693.92,No,0.4650000000000001
DELL,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,AMD,8,128,1024,0,0,1152,2.8,Heavy,Mid-Range,57808.8,No,0.5525
LENOVO,2 in 1 Convertible,14.0,2560,1440,Standard,1,Quad HD+,Intel,i7,7.0,2.0,5,Intel,16,1024,0,0,0,1024,1.42,Medium,Premium,150462.72,Yes,0.7933333333333333
VERO,Notebook,14.0,1920,1080,IPS,0,Full HD,Intel,Celeron,,1.0,1,Intel,4,0,0,32,0,32,1.3,Medium,Budget,13852.8,No,0.11333333333333333
XIAOMI,Ultrabook,13.3,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,256,0,0,0,256,1.3,Medium,Mid-Range,53274.67199999999,No,0.5650000000000001
LENOVO,Notebook,17.3,1600,900,Standard,0,HD+,Intel,i5,8.0,1.0,4,NVIDIA,8,256,0,0,0,256,2.8,Heavy,Budget,37189.44,No,0.4650000000000001
DELL,2 in 1 Convertible,13.3,1920,1080,IPS,1,Full HD,Intel,i7,8.0,1.0,5,Intel,8,0,1024,0,0,1024,1.62,Medium,Mid-Range,44701.92,No,0.54
HP,Notebook,17.3,1920,1080,IPS,0,Full HD,Intel,i5,8.0,1.0,4,NVIDIA,8,0,1024,0,0,1024,2.5,Heavy,Mid-Range,48697.92,No,0.44000000000000006
RAZER,Gaming,17.3,3840,2160,Standard,1,UHD,Intel,i7,7.0,2.0,5,NVIDIA,32,1024,0,0,0,1024,3.49,Heavy,Premium,324954.72,Yes,0.9
HP,Notebook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,Intel,8,512,0,0,0,512,1.49,Medium,Mid-Range,51095.52,No,0.49000000000000005
HP,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,3.35,Heavy,Mid-Range,73473.12,No,0.7183333333333334
HP,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,NVIDIA,8,256,0,0,0,256,2.5,Heavy,Mid-Range,55677.6,No,0.5650000000000001
DELL,Gaming,15.6,3840,2160,IPS,0,UHD,Intel,i7,7.0,2.0,5,NVIDIA,16,512,1024,0,0,1536,2.65,Heavy,Premium,98301.6,No,0.7433333333333334
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,6.0,2.0,4,Intel,4,128,0,0,0,128,2.1,Medium,Budget,26267.04,No,0.5258333333333333
ACER,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,0,1024,0,0,1024,2.23,Heavy,Budget,39533.76,No,0.64
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,512,1024,0,0,1536,3.2,Heavy,Premium,93186.72,No,0.7433333333333334
DELL,Workstation,15.6,3840,2160,Standard,0,UHD,Intel,Xeon,,3.0,5,NVIDIA,16,256,1024,0,0,1280,2.8,Heavy,Premium,162770.4,Yes,0.8183333333333334
LENOVO,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,512,0,0,0,512,2.4,Heavy,Mid-Range,74485.44,No,0.7433333333333334
DELL,Notebook,15.6,1366,768,Standard,1,HD,Intel,i3,7.0,2.0,3,Intel,6,0,1024,0,0,1024,2.3,Heavy,Budget,23389.92,No,0.4266666666666667
DELL,Ultrabook,13.3,3840,2160,IPS,1,UHD,Intel,i7,8.0,1.0,5,Intel,8,256,0,0,0,256,1.21,Light,Premium,103842.72,No,0.5650000000000001
DELL,Ultrabook,13.3,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,Intel,8,256,0,0,0,256,1.2,Light,Mid-Range,77202.72,No,0.5650000000000001
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,2.2,Heavy,Budget,31808.16,No,0.5650000000000001
ACER,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,0,1024,0,0,1024,2.4,Heavy,Mid-Range,41505.12,No,0.64
ASUS,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,2.9,Heavy,Mid-Range,74964.95999999999,No,0.7183333333333334
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i3,6.0,2.0,3,Intel,4,0,500,0,0,500,2.1,Medium,Budget,18594.72,No,0.41333333333333333
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,2.2,Heavy,Budget,29250.72,No,0.5650000000000001
HUAWEI,Ultrabook,13.0,2160,1440,IPS,0,Quad HD,Intel,i7,7.0,2.0,5,Intel,8,512,0,0,0,512,1.05,Light,Mid-Range,79866.72,No,0.6900000000000001
DELL,Ultrabook,13.3,1920,1080,IPS,0,Full HD,Intel,i7,8.0,1.0,5,AMD,8,256,0,0,0,256,1.4,Medium,Mid-Range,49650.5664,No,0.5650000000000001
LENOVO,Notebook,17.3,1600,900,Standard,0,HD+,Intel,i5,7.0,2.0,4,NVIDIA,8,0,1024,0,0,1024,2.8,Heavy,Budget,31381.92,No,0.54
HP,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,NVIDIA,8,256,0,0,0,256,1.63,Medium,Mid-Range,54931.68,No,0.5650000000000001
DELL,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,Intel,8,256,0,0,0,256,1.6,Medium,Mid-Range,61218.72,No,0.4650000000000001
DELL,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i7,8.0,1.0,5,Intel,16,512,0,0,0,512,1.62,Medium,Mid-Range,68145.12,No,0.6433333333333334
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,AMD,8,256,0,0,0,256,2.2,Heavy,Budget,36089.208,No,0.4650000000000001
LENOVO,2 in 1 Convertible,14.0,1920,1080,IPS,0,Full HD,Intel,i5,8.0,1.0,4,Intel,8,256,0,0,0,256,1.74,Medium,Mid-Range,47898.72,No,0.4650000000000001
TOSHIBA,Ultrabook,13.3,1920,1080,Standard,0,Full HD,Intel,i7,6.0,2.0,5,Intel,8,256,0,0,0,256,1.2,Light,Mid-Range,72620.64,No,0.665
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,Intel,8,0,1024,0,0,1024,2.1,Medium,Mid-Range,42304.32,No,0.44000000000000006
DELL,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,4.42,Heavy,Premium,130873.7952,No,0.7183333333333334
ACER,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,256,0,0,0,256,2.2,Heavy,Mid-Range,44328.96,No,0.665
DELL,Notebook,15.6,1920,1080,Standard,1,Full HD,Intel,i7,7.0,2.0,5,AMD,16,0,1024,0,0,1024,2.3,Heavy,Mid-Range,45768.0528,No,0.6933333333333334
ASUS,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,256,0,0,0,256,2.0,Medium,Mid-Range,40972.32,No,0.5650000000000001
ASUS,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,256,500,0,0,756,2.69,Heavy,Mid-Range,47472.48,No,0.5650000000000001
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,AMD,8,0,1024,0,0,1024,1.9,Medium,Mid-Range,67612.31999999999,No,0.64
ASUS,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,7.0,2.0,3,Intel,4,0,1024,0,0,1024,2.37,Heavy,Budget,21258.1872,No,0.41333333333333333
HP,Notebook,15.6,1366,768,Standard,0,HD,AMD,E-Series,,1.0,1,AMD,4,0,500,0,0,500,2.1,Medium,Budget,17582.399999999998,No,0.11333333333333333
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,3.2,Heavy,Mid-Range,79866.72,No,0.7183333333333334
DELL,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,8,256,0,0,0,256,1.6,Medium,Mid-Range,45767.52,No,0.5650000000000001
ACER,2 in 1 Convertible,13.3,1920,1080,IPS,1,Full HD,Intel,i5,6.0,2.0,4,Intel,8,256,0,0,0,256,1.6,Medium,Budget,36709.92,No,0.5650000000000001
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,AMD,16,256,0,0,0,256,2.36,Heavy,Mid-Range,47898.72,No,0.7183333333333334
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,4,0,1024,0,0,1024,2.1,Medium,Budget,20779.2,No,0.41333333333333333
ASUS,Notebook,15.6,1920,1080,Standard,0,Full HD,AMD,A10-Series,,2.0,4,AMD,4,128,1024,0,0,1152,2.2,Heavy,Budget,30636.0,No,0.5258333333333333
ASUS,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,32,512,1024,0,0,1536,4.7,Heavy,Premium,207259.2,Yes,0.8500000000000001
ACER,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,256,0,0,0,256,2.5,Heavy,Mid-Range,45074.88,No,0.5650000000000001
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,3,Intel,8,128,0,0,0,128,2.2,Heavy,Budget,31381.92,No,0.45250000000000007
ASUS,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,NVIDIA,8,128,1024,0,0,1152,2.1,Medium,Mid-Range,61005.6,No,0.5525
ASUS,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,128,1024,0,0,1152,2.69,Heavy,Mid-Range,47365.92,No,0.6525
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,256,0,0,0,256,2.56,Heavy,Mid-Range,46833.12,No,0.5650000000000001
LENOVO,2 in 1 Convertible,13.9,1920,1080,IPS,1,Full HD,Intel,i7,7.0,2.0,5,Intel,8,256,0,0,0,256,1.38,Medium,Mid-Range,57489.12,No,0.665
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,AMD,8,128,2048,0,0,2176,2.2,Heavy,Mid-Range,52480.8,No,0.5525
HP,Notebook,15.6,1366,768,Standard,1,HD,Intel,i5,7.0,2.0,4,Intel,8,0,1024,0,0,1024,2.04,Medium,Budget,29783.52,No,0.54
ASUS,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,0,0,0,256,3.6,Heavy,Premium,159786.72,Yes,0.7183333333333334
HP,Notebook,13.3,1920,1080,IPS,0,Full HD,Intel,i5,8.0,1.0,4,Intel,4,0,500,0,0,500,1.49,Medium,Budget,35964.0,No,0.41333333333333333
APPLE,Ultrabook,13.3,2560,1600,IPS,0,Quad HD+,Intel,i5,,3.0,4,Intel,8,512,0,0,0,512,1.37,Medium,Premium,108691.2,No,0.6900000000000002
DELL,2 in 1 Convertible,15.6,1920,1080,IPS,1,Full HD,Intel,i7,8.0,1.0,5,Intel,8,0,1024,0,0,1024,2.08,Medium,Mid-Range,43636.32,No,0.54
ASUS,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,4.3,Heavy,Premium,95850.72,No,0.7183333333333334
ASUS,Notebook,15.6,1366,768,Standard,0,HD,AMD,A9-Series,,3.0,2,AMD,4,0,1024,0,0,1024,1.68,Medium,Budget,24988.32,No,0.41333333333333333
LENOVO,2 in 1 Convertible,13.9,1920,1080,IPS,1,Full HD,Intel,i7,8.0,1.0,5,Intel,8,512,0,0,0,512,1.37,Medium,Premium,98514.72,No,0.5900000000000001
ACER,Notebook,17.3,1920,1080,IPS,0,Full HD,Intel,i3,7.0,2.0,3,NVIDIA,4,256,0,0,0,256,3.0,Heavy,Budget,37402.56,No,0.43833333333333335
DELL,Ultrabook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,8.0,1.0,4,Intel,8,256,0,0,0,256,1.41,Medium,Mid-Range,50562.72,No,0.4650000000000001
HP,Notebook,15.6,1366,768,Standard,0,HD,AMD,A6-Series,,2.0,1,AMD,8,128,0,0,0,128,1.91,Medium,Budget,23757.552,No,0.2525
HP,Notebook,17.3,1920,1080,IPS,0,Full HD,Intel,i7,8.0,1.0,5,NVIDIA,16,0,1024,0,0,1024,2.9,Heavy,Mid-Range,56423.52,No,0.5933333333333334
MSI,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,512,1024,0,0,1536,4.14,Heavy,Premium,133146.72,No,0.7433333333333334
LENOVO,2 in 1 Convertible,15.6,1920,1080,IPS,1,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,512,0,0,0,512,2.0,Medium,Premium,90522.72,No,0.6900000000000001
DELL,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,AMD,8,128,1024,0,0,1152,2.8,Heavy,Mid-Range,60845.76,No,0.5525
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i3,6.0,2.0,3,Intel,4,256,0,0,0,256,2.2,Heavy,Budget,23656.32,No,0.43833333333333335
HP,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i5,8.0,1.0,4,Intel,4,0,500,0,0,500,2.1,Medium,Budget,38468.16,No,0.41333333333333333
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,4,0,1024,0,0,1024,2.18,Medium,Budget,35004.96,No,0.5133333333333333
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,AMD,8,0,1024,0,0,1024,2.24,Heavy,Budget,30103.2,No,0.54
DELL,2 in 1 Convertible,15.6,1920,1080,Standard,1,Full HD,Intel,i5,8.0,1.0,4,Intel,8,256,0,0,0,256,2.67,Heavy,Mid-Range,42570.72,No,0.4650000000000001
ASUS,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i7,8.0,1.0,5,Intel,8,1024,0,0,0,1024,1.1,Light,Mid-Range,79866.72,No,0.64
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,4,0,1024,0,0,1024,2.2,Heavy,Budget,24881.76,No,0.5133333333333333
HP,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,NVIDIA,8,0,1024,0,0,1024,2.5,Heavy,Mid-Range,54239.04,No,0.54
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,Intel,8,256,0,0,0,256,2.05,Medium,Mid-Range,46886.4,No,0.5650000000000001
APPLE,Ultrabook,13.3,2560,1600,IPS,0,Quad HD+,Intel,i5,,2.0,4,Intel,8,512,0,0,0,512,1.37,Medium,Premium,104370.192,No,0.5900000000000001
ASUS,Gaming,17.3,1920,1080,Standard,0,Full HD,AMD,Ryzen,1.0,3.0,5,AMD,16,256,1024,0,0,1280,3.2,Heavy,Premium,82530.72,No,0.8183333333333334
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,AMD,8,256,0,0,0,256,2.14,Medium,Budget,39164.5296,No,0.5650000000000001
LENOVO,2 in 1 Convertible,14.0,2560,1440,Standard,1,Quad HD+,Intel,i7,6.0,2.0,5,Intel,16,512,0,0,0,512,1.36,Medium,Premium,133146.72,No,0.7433333333333334
TOSHIBA,Notebook,15.6,1366,768,Standard,0,HD,Intel,i7,6.0,2.0,5,NVIDIA,8,0,500,0,0,500,2.2,Heavy,Mid-Range,43263.36,No,0.64
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i7,7.0,2.0,5,Intel,12,0,1024,0,0,1024,2.3,Heavy,Budget,37992.3696,No,0.6666666666666666
DELL,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,AMD,8,128,1024,0,0,1152,2.8,Heavy,Mid-Range,58554.72,No,0.5525
ACER,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i7,8.0,1.0,5,NVIDIA,8,0,1024,0,0,1024,2.2,Heavy,Budget,39693.6,No,0.54
LENOVO,Notebook,17.3,1600,900,Standard,0,HD+,Intel,i3,6.0,2.0,3,Intel,4,0,1024,0,0,1024,2.8,Heavy,Budget,26053.92,No,0.41333333333333333
LENOVO,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i7,8.0,1.0,5,NVIDIA,8,0,2048,0,0,2048,2.8,Heavy,Mid-Range,45234.72,No,0.54
LENOVO,Notebook,17.3,1600,900,Standard,0,HD+,Intel,i7,7.0,2.0,5,NVIDIA,6,128,1024,0,0,1152,2.8,Heavy,Mid-Range,45767.52,No,0.6391666666666667
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i3,6.0,2.0,3,AMD,4,0,1024,0,0,1024,2.25,Heavy,Budget,22803.84,No,0.41333333333333333
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,256,0,0,0,256,2.5,Heavy,Mid-Range,44169.12,No,0.5650000000000001
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,Intel,6,256,0,0,0,256,2.2,Heavy,Budget,30849.12,No,0.5516666666666666
ACER,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i7,8.0,1.0,5,NVIDIA,8,256,0,0,0,256,3.0,Heavy,Mid-Range,50669.28,No,0.5650000000000001
ACER,Notebook,15.6,1920,1080,IPS,1,Full HD,Intel,i7,7.0,2.0,5,Intel,12,0,1024,0,0,1024,2.15,Medium,Budget,35111.52,No,0.6666666666666666
LENOVO,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,Intel,8,256,0,0,0,256,1.95,Medium,Mid-Range,58448.16,No,0.665
ASUS,Ultrabook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,4,NVIDIA,8,256,0,0,0,256,1.7,Medium,Mid-Range,52054.56,No,0.5650000000000001
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,16,256,1024,0,0,1280,2.5,Heavy,Mid-Range,62817.12,No,0.7183333333333334
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,5,NVIDIA,8,0,1024,0,0,1024,2.2,Heavy,Budget,35112.0528,No,0.64
